,ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка
2485,337226,2024-03-24 07:48:39,user,кто в 4 классе пишите я,2024-03-24 07:58:59,12
2486,337226,2024-03-24 07:48:39,user,чо ни кто?,2024-03-24 07:59:44,12
2487,337226,2024-03-24 07:48:39,user,хотя бы не одна я буду здавать контрошу,2024-03-24 08:00:46,12
2488,337226,2024-03-24 07:48:39,user,вы когда меня увидете в туалет захотите,2024-03-24 08:06:02,16
2489,337226,2024-03-24 07:48:39,user,кто знает и любит киш пиши яяя,2024-03-24 08:10:04,15
2490,337226,2024-03-24 07:48:39,user,яяяяяяяяяяяяяяяяяя,2024-03-24 08:10:36,12
2491,337226,2024-03-24 07:48:39,user,а ты пелагея?,2024-03-24 08:10:53,15
2492,337226,2024-03-24 07:48:39,user,ты знаеш кто токой киш ?,2024-03-24 08:11:06,15
2493,337226,2024-03-24 07:48:39,user,а ты?,2024-03-24 08:11:18,12
2494,337226,2024-03-24 07:48:39,user,"а ты пелагея?

ДА",2024-03-24 08:11:27,15
2495,337226,2024-03-24 07:48:39,user,"а ты?

я знаю киш это король и шут",2024-03-24 08:11:57,15
2497,337226,2024-03-24 07:48:39,user,Есть киш гриб,2024-03-24 08:12:30,15
2498,337226,2024-03-24 07:48:39,user,апхвпха,2024-03-24 08:12:43,12
2499,337226,2024-03-24 07:48:39,user,так Горшок зд@х и теперь только княз,2024-03-24 08:13:22,16
2500,337226,2024-03-24 07:48:39,user,апхвпхапв,2024-03-24 08:13:46,12
2501,337226,2024-03-24 07:48:39,user,а Сектор  Газа все забыли,2024-03-24 08:14:12,12
2502,337226,2024-03-24 07:48:39,user,я нет,2024-03-24 08:14:26,12
2503,337226,2024-03-24 07:48:39,user,мама нет,2024-03-24 08:14:33,12
2504,337226,2024-03-24 07:48:39,user,"Ночевкин Кирилл
а Сектор  Газа все забыли

11:14
Пелагея Муратова
я нет

11:14
мама нет

11:14",2024-03-24 08:15:16,12
2505,337226,2024-03-24 07:48:39,user,Вика нееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееет,2024-03-24 08:16:06,12
2506,337226,2024-03-24 07:48:39,user,апхвапхпавхпавххахпахвхахпххвхахпахвхахпхахвхапхха,2024-03-24 08:16:38,15
2507,337226,2024-03-24 07:48:39,user,пелагея блин,2024-03-24 08:16:51,15
2508,337226,2024-03-24 07:48:39,user,у тебя есть блины !?!?!?!?!??!?!?,2024-03-24 08:17:25,12
2509,337226,2024-03-24 07:48:39,user,дяяяя,2024-03-24 08:17:57,12
2510,337226,2024-03-24 07:48:39,user,а у  тебя?,2024-03-24 08:18:08,12
2511,337226,2024-03-24 07:48:39,user,гони в белово с блинами на улицу фадеево 52,2024-03-24 08:18:38,12
2512,337226,2024-03-24 07:48:39,user,апхвхахпхавхахпхахвахп,2024-03-24 08:18:54,12
2513,337226,2024-03-24 07:48:39,user,А ОЙ!!!,2024-03-24 08:18:56,12
2514,337226,2024-03-24 07:48:39,user,это мой  адресссссссссссс,2024-03-24 08:19:38,12
2515,337226,2024-03-24 07:48:39,user,тебя щас могут кикнуть,2024-03-24 08:20:00,12
2516,337226,2024-03-24 07:48:39,user,и тебя,2024-03-24 08:20:10,12
2517,337226,2024-03-24 07:48:39,user,аха,2024-03-24 08:20:19,12
2518,337226,2024-03-24 07:48:39,user,нез,2024-03-24 08:21:17,12
2519,337226,2024-03-24 07:48:39,user,а я 1 апреля экзамены пишу😐😭😩😬,2024-03-24 08:28:04,12
2520,337226,2024-03-24 07:48:39,user,у меня каникулы 😁🤷‍♀️,2024-03-24 08:29:27,12
2521,337226,2024-03-24 07:48:39,user,я во 2 классе(●'◡'●)(●'◡'●),2024-03-24 08:30:08,12
2522,337226,2024-03-24 07:48:39,user,мне тоже ВПР писать,2024-03-24 08:31:21,12
2523,337226,2024-03-24 07:48:39,user,яяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяяя,2024-03-24 08:31:37,15
2524,337226,2024-03-24 07:48:39,user,"я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
я

11:31
яя

11:31
я

11:31
я

11:31
я

11:31
я",2024-03-24 08:32:20,15
2525,337226,2024-03-24 07:48:39,user,нннннннннннннннннннннннннннннннннннннннннннннннннннеееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееетттттттттттттттттттттттттттттттттттттттттттттттт,2024-03-24 08:32:36,15
2526,337226,2024-03-24 07:48:39,user,можно я потом,2024-03-24 08:33:08,12
2527,337226,2024-03-24 07:48:39,user,зщжшдддддддддддддддддддд,2024-03-24 08:53:23,15
2529,337226,2024-03-24 07:48:39,user,f,2024-03-24 08:59:50,15
2530,337226,2024-03-24 07:48:39,user,я следующий,2024-03-24 09:00:05,12
2531,337226,2024-03-24 07:48:39,user,рентгеноэлектрокардиографического,2024-03-24 09:03:14,15
2532,337226,2024-03-24 07:48:39,user,гиппопотомомонстросесквиппедалиофобия,2024-03-24 09:04:28,15
2533,337226,2024-03-24 07:48:39,user,"Волошин Лев
зщжшдддддддддддддддддддд

11:53
Акиньщикова Виктория
а что у нас на перерыве будет

11:58
Борисов Николай
f

11:59
Ночевкин Кирилл
я следующий

12:00
Волошин Лев
рентгеноэлектрокардиографического

12:03
гиппопотомомонстросесквиппедалиофобия

12:04",2024-03-24 09:05:46,15
2534,337226,2024-03-24 07:48:39,user,У  МИНЯ ДР 31,2024-03-24 09:09:04,12
2535,337226,2024-03-24 07:48:39,user,с дррррррррррррррррррррррррррррррррррррррррррррррррррррррррррррррррррррр!!!!!!!!!!!!!!!!!!!!!,2024-03-24 09:09:25,15
2536,337226,2024-03-24 07:48:39,user,кто знает инфу про крокус сити холл,2024-03-24 09:11:07,17
2537,337226,2024-03-24 07:48:39,user,"Акиньщикова Виктория
всем привет

10:51
Волошин Лев
сразу скажу я не сделал проект я потом скажу почему

10:54
Акиньщикова Виктория
кто в 4 классе пишите я
Пелагея Муратова
я нет

11:14
мама нет

11:14
Акиньщикова Виктория
Ночевкин Кирилл
а Сектор  Газа все забыли

11:14
Пелагея Муратова
я нет

11:14
мама нет

11:14

11:15
Пелагея Муратова
Вика неееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееее
10:58
я

10:59
чо ни кто?

10:59
Волошин Лев
я

10:59
Акиньщикова Виктория
ура

11:00",2024-03-24 09:11:43,12
2538,337226,2024-03-24 07:48:39,user,я послеэтого курса на курс рб пойду,2024-03-24 09:11:44,12
2539,337226,2024-03-24 07:48:39,user,Я СЛУЧАЙНО,2024-03-24 09:11:59,12
2540,337226,2024-03-24 07:48:39,user,РОБЛЕКС,2024-03-24 09:12:29,15
2541,337226,2024-03-24 07:48:39,user,Волошин Лев проше Волышка Лёва😜,2024-03-24 09:12:59,12
2542,337226,2024-03-24 07:48:39,user,еёуёуёуёууёуёуёуууёуёуёуёуёуёуё,2024-03-24 09:13:16,15
2543,337226,2024-03-24 07:48:39,user,"Пелагея проше пела ,пива,пельмень,",2024-03-24 09:14:02,15
2544,337226,2024-03-24 07:48:39,user,пенал,2024-03-24 09:14:14,12
2545,337226,2024-03-24 07:48:39,user,можно пойти если ты торопишься,2024-03-24 09:17:19,12
2546,337226,2024-03-24 07:48:39,user,я последний,2024-03-24 09:22:46,12
2547,337226,2024-03-24 07:48:39,user,3; 2024-03-24T09:23:11.446Z,2024-03-24 09:23:11,15
2548,337226,2024-03-24 07:48:39,user,нет я буду 4,2024-03-24 09:23:14,12
2549,337226,2024-03-24 07:48:39,user,444,2024-03-24 09:23:26,15
2550,337226,2024-03-24 07:48:39,user,я второй,2024-03-24 09:23:29,12
2551,337226,2024-03-24 07:48:39,user,я пред последняя; 2024-03-24T09:23:47.995Z,2024-03-24 09:23:47,12
2552,337226,2024-03-24 07:48:39,user,5; 2024-03-24T09:23:49.562Z,2024-03-24 09:23:49,15
2553,337226,2024-03-24 07:48:39,user,6; 2024-03-24T09:24:04.967Z,2024-03-24 09:24:04,15
2554,337226,2024-03-24 07:48:39,user,можно ити,2024-03-24 09:24:12,20
2555,337226,2024-03-24 07:48:39,user,пп,2024-03-24 09:27:19,15
2557,337226,2024-03-24 07:48:39,user,пп; 2024-03-24T09:31:42.151Z,2024-03-24 09:31:42,15
2559,337226,2024-03-24 07:48:39,user,всё нашёл; 2024-03-24T09:34:07.844Z,2024-03-24 09:34:07,12
2560,337226,2024-03-24 07:48:39,user,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444446666666666666666666666666666666666666666666666,,15
2561,337227,2024-03-31 07:50:21,user,кто успел подкотовить речь ?????????????????????????????????????,2024-03-31 07:54:25,15
2562,337227,2024-03-31 07:50:21,user,у меня одиииииииин вопрос,2024-03-31 07:57:14,12
2563,337227,2024-03-31 07:50:21,user,сик,2024-03-31 07:57:21,12
2564,337227,2024-03-31 07:50:21,user,пропал вопросик,2024-03-31 07:57:49,12
2565,337227,2024-03-31 07:50:21,user,"кто успел подкотовить речь ?????????????????????????????????????

10:54",2024-03-31 08:00:57,15
2566,337227,2024-03-31 07:50:21,user,в сем чики пуки,2024-03-31 08:01:08,1
2567,337227,2024-03-31 07:50:21,user,я успел,2024-03-31 08:01:13,12
2568,337227,2024-03-31 07:50:21,user,я её вообще не готовил я импровизатор,2024-03-31 08:01:22,12
2569,337227,2024-03-31 07:50:21,user,я тож немного,2024-03-31 08:01:27,12
2570,337227,2024-03-31 07:50:21,user,3; 2024-03-31T08:02:02.213Z,2024-03-31 08:02:02,15
2571,337227,2024-03-31 07:50:21,user,я сердце стучит,2024-03-31 08:02:07,12
2572,337227,2024-03-31 07:50:21,user,2/5,2024-03-31 08:02:23,12
2573,337227,2024-03-31 07:50:21,user,уже всё,2024-03-31 08:02:38,12
2574,337227,2024-03-31 07:50:21,user,испорченый телефон,2024-03-31 08:03:01,12
2575,337227,2024-03-31 07:50:21,user,пока пока😭,2024-03-31 08:03:31,20
2576,337227,2024-03-31 07:50:21,user,но это не точно,2024-03-31 08:03:58,12
2577,337227,2024-03-31 07:50:21,user,2024-03-31T08:04:22.767Z,2024-03-31 08:04:22,15
2579,337227,2024-03-31 07:50:21,user,чё это; 2024-03-31T08:11:10.844Z,2024-03-31 08:11:10,12
2580,337227,2024-03-31 07:50:21,user,ряльно???,2024-03-31 08:11:26,12
2582,337227,2024-03-31 07:50:21,user,я бы хотел задать Кириллу вопрос; 2024-03-31T08:43:39.718Z,2024-03-31 08:43:39,12
2583,337227,2024-03-31 07:50:21,user,ой я забыл; 2024-03-31T09:16:12.300Z,2024-03-31 09:16:12,12
2584,337227,2024-03-31 07:50:21,user,спасибо; 2024-03-31T09:16:54.636Z,2024-03-31 09:16:54,14
2585,337227,2024-03-31 07:50:21,user,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112222222222222222222222222222222222222222222222222222222222222222222211111111111111111111111111111111111111111111111111111122222222222222222222222222222222222222222233333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333311111111111111111111111111111111111111111111111,,15
2587,337353,2024-03-06 14:42:08,user,20,2024-03-06 15:03:59,12
2588,337353,2024-03-06 14:42:08,user,вася,2024-03-06 15:53:03,12
2589,337353,2024-03-06 14:42:08,user,фон на первый из геометри деш позож,2024-03-06 15:53:18,12
2590,337353,2024-03-06 14:42:08,user,похож; 2024-03-06T15:53:23.847Z,2024-03-06 15:53:23,12
2591,337353,2024-03-06 14:42:08,user,кто сьел мой микрофон?,2024-03-06 16:00:58,12
2593,337353,2024-03-06 14:42:08,user,просрочились,2024-03-06 16:03:04,12
2596,337451,2024-03-05 14:45:03,user,hi,2024-03-05 14:56:09,12
2597,337451,2024-03-05 14:45:03,user,580,2024-03-05 15:01:33,12
2598,337451,2024-03-05 14:45:03,user,моба,2024-03-05 15:03:35,12
2599,337451,2024-03-05 14:45:03,user,мой IQ=125,2024-03-05 15:14:41,12
2600,337451,2024-03-05 14:45:03,user,мой IQ 135,2024-03-05 15:15:38,12
2602,337451,2024-03-05 14:45:03,user,всё,2024-03-05 15:18:35,12
2603,337451,2024-03-05 14:45:03,user,и точка,2024-03-05 15:18:40,12
2604,337451,2024-03-05 14:45:03,user,вввввввввввввссссссссссссёёёёёёёёёёёёёёёёёё,2024-03-05 15:18:54,15
2605,337451,2024-03-05 14:45:03,user,иииииииии ттттттттттттоооооооооооччччкккааааааааааа,2024-03-05 15:19:10,15
2606,337451,2024-03-05 14:45:03,user,Данила Буковей написал эм криейтощ,2024-03-05 15:21:47,12
2607,337451,2024-03-05 14:45:03,user,р,2024-03-05 15:21:55,12
2608,337451,2024-03-05 14:45:03,user,ttd,2024-03-05 15:30:03,15
2609,337451,2024-03-05 14:45:03,user,ttd=еев,2024-03-05 15:31:46,15
2611,337451,2024-03-05 14:45:03,user,381; 2024-03-05T15:46:14.913Z,2024-03-05 15:46:14,12
2613,337451,2024-03-05 14:45:03,user,578; 2024-03-05T15:50:39.504Z,2024-03-05 15:50:39,12
2614,337451,2024-03-05 14:45:03,user,2; 2024-03-05T16:29:00.532Z,2024-03-05 16:29:00,12
2616,337452,2024-03-12 14:45:05,user,здатуйте,2024-03-12 14:54:57,1
2617,337452,2024-03-12 14:45:05,user,lfneqnt,2024-03-12 15:01:29,15
2618,337452,2024-03-12 14:45:05,user,датуйти,2024-03-12 15:01:41,15
2619,337452,2024-03-12 14:45:05,user,1 2 4 6; 2024-03-12T15:02:43.319Z,2024-03-12 15:02:43,15
2620,337452,2024-03-12 14:45:05,user,12345,2024-03-12 15:02:57,15
2621,337452,2024-03-12 14:45:05,user,no,2024-03-12 16:23:36,12
2622,337452,2024-03-12 14:45:05,user,я хочу быть пред последним,2024-03-12 16:24:17,12
2623,337452,2024-03-12 14:45:05,user,дддддддддддддааааааааааааа,2024-03-12 16:24:58,15
2624,337452,2024-03-12 14:45:05,user,нет нет и ещё рас нет,2024-03-12 16:25:06,12
2625,337452,2024-03-12 14:45:05,user,не я,2024-03-12 16:26:01,12
2626,337452,2024-03-12 14:45:05,user,нет нет нет нет нет,2024-03-12 16:26:11,12
2627,337452,2024-03-12 14:45:05,user,скин,2024-03-12 16:30:14,12
2628,337452,2024-03-12 14:45:05,user,ht,2024-03-12 16:31:13,12
2629,337452,2024-03-12 14:45:05,user,30,2024-03-12 16:31:59,12
2630,337452,2024-03-12 14:45:05,user,я не буду выступать; 2024-03-12T16:32:34.832Z,2024-03-12 16:32:34,12
2631,337452,2024-03-12 14:45:05,user,до свидания; 2024-03-12T16:38:58.914Z,2024-03-12 16:38:58,20
2632,337452,2024-03-12 14:45:05,user,11111111111111111111111111111111111111122222222222222222222222222222233333333333333333333333333333333333334444444444444444444444444444444444455555555555555555555,,15
2633,337453,2024-03-19 14:45:05,user,здрасте,2024-03-19 14:59:26,1
2636,337453,2024-03-19 14:45:05,user,Желаю всем счастья здоровья и радости,2024-03-19 15:14:32,14
2637,337453,2024-03-19 14:45:05,user,мне понравилось учится с ами,2024-03-19 15:15:20,14
2638,337453,2024-03-19 14:45:05,user,вы супер мне понравилось учится  вы все очень классные и отдельное спасибо Анне Богатыревой которая обучала нас в течении этих 32 занятий; 2024-03-19T15:15:34.866Z,2024-03-19 15:15:34,14
2639,337453,2024-03-19 14:45:05,user,в телеграме не удаляйте группу,2024-03-19 15:16:10,12
2640,337453,2024-03-19 14:45:05,user,я всем хочу сказать что вы класс; 2024-03-19T15:16:21.997Z,2024-03-19 15:16:21,14
2641,337453,2024-03-19 14:45:05,user,пожалуста,2024-03-19 15:16:25,14
2642,337453,2024-03-19 14:45:05,user,Удачи в презентации проекта,2024-03-19 15:16:49,14
2643,337453,2024-03-19 14:45:05,user,2024-03-19T15:17:10.768Z,2024-03-19 15:17:10,12
2644,337453,2024-03-19 14:45:05,user,а что это за номер?; 2024-03-19T15:40:00.501Z,2024-03-19 15:40:00,12
2645,337453,2024-03-19 14:45:05,user,чудо остров жить чудо остров жить  на нем легко и просто; 2024-03-19T15:58:24.057Z,2024-03-19 15:58:24,12
2647,337516,2024-03-03 07:50:12,user,Этотя,2024-03-03 08:06:16,12
2648,337516,2024-03-03 07:50:12,user,я не знаю кто это; 2024-03-03T08:07:27.255Z,2024-03-03 08:07:27,12
2649,337516,2024-03-03 07:50:12,user,Я тожееее,2024-03-03 08:07:34,12
2651,337516,2024-03-03 07:50:12,user,Пока нет,2024-03-03 08:08:54,12
2653,337516,2024-03-03 07:50:12,user,Мне тожеее,2024-03-03 08:36:05,12
2654,337516,2024-03-03 07:50:12,user,Не знаю что но не загружается(,2024-03-03 09:17:51,12
2655,337516,2024-03-03 07:50:12,user,До свидания; 2024-03-03T09:30:07.662Z,2024-03-03 09:30:07,20
2657,337516,2024-03-03 08:07:57,user,что мне дулать,2024-03-03 09:01:31,12
2658,337516,2024-03-03 08:07:57,user,делать; 2024-03-03T09:01:36.978Z,2024-03-03 09:01:36,12
2659,337516,2024-03-03 08:07:57,user,Лариса ты мне касарь когда вернёш; 2024-03-03T09:17:59.575Z,2024-03-03 09:17:59,16
2660,337516,2024-03-03 08:48:14,user,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF; 2024-03-03T08:59:01.252Z,2024-03-03 08:59:01,15
2661,337517,2024-03-10 07:50:54,user,33,2024-03-10 08:07:53,12
2662,337517,2024-03-10 07:50:54,user,3; 2024-03-10T08:07:56.462Z,2024-03-10 08:07:56,12
2663,337517,2024-03-10 07:50:54,user,2; 2024-03-10T08:08:00.962Z,2024-03-10 08:08:00,12
2664,337517,2024-03-10 07:50:54,user,2024-03-10T08:13:20.275Z,2024-03-10 08:13:20,12
2665,337517,2024-03-10 07:50:54,user,44444444444444444,,15
2666,337877,2024-03-03 09:52:33,user,Спасибо до свидания!; 2024-03-03T11:35:08.710Z,2024-03-03 11:35:08,20
2667,337877,2024-03-03 09:52:33,user,досвидание; 2024-03-03T11:35:11.310Z,2024-03-03 11:35:11,20
2669,337877,2024-03-03 09:52:33,user,5 наверное,2024-03-03 10:08:40,12
2670,337877,2024-03-03 09:52:33,user,в капкут,2024-03-03 10:28:00,12
2671,337877,2024-03-03 09:52:33,user,я через гугл,2024-03-03 10:30:35,12
2673,337877,2024-03-03 09:52:33,user,конечно; 2024-03-03T10:36:28.465Z,2024-03-03 10:36:28,12
2674,337877,2024-03-03 09:52:33,user,Не у меня еще долго,2024-03-03 10:50:06,12
2676,337877,2024-03-03 09:52:33,user,можно я?,2024-03-03 11:26:13,12
2677,337877,2024-03-03 09:52:33,user,окей,2024-03-03 11:27:46,12
2679,337878,2024-03-10 09:52:01,user,Привет всем,2024-03-10 10:02:47,1
2680,337878,2024-03-10 09:52:01,user,рррррр,2024-03-10 10:04:44,15
2681,337878,2024-03-10 09:52:01,user,я показывала маме,2024-03-10 10:05:05,12
2682,337878,2024-03-10 09:52:01,user,с,2024-03-10 10:06:52,12
2683,337878,2024-03-10 09:52:01,user,д,2024-03-10 10:09:50,12
2684,337878,2024-03-10 09:52:01,user,и б,2024-03-10 10:09:58,12
2685,337878,2024-03-10 09:52:01,user,Я не увидел что 2,2024-03-10 10:10:26,12
2686,337878,2024-03-10 09:52:01,user,Так бы выиграл,2024-03-10 10:10:35,12
2687,337878,2024-03-10 09:52:01,user,мы не проходили изинги,2024-03-10 10:13:58,12
2689,337878,2024-03-10 09:52:01,user,можно я после урока останусь?,2024-03-10 10:14:23,12
2702,337878,2024-03-10 09:52:01,user,у меня также; 2024-03-10T10:15:56.263Z,2024-03-10 10:15:56,12
2705,337878,2024-03-10 09:52:01,user,когда в блендере работали,2024-03-10 10:19:42,12
2706,337878,2024-03-10 09:52:01,user,испорченный телефон,2024-03-10 10:20:50,12
2707,337878,2024-03-10 09:52:01,user,думаю переход как в тик токе,2024-03-10 10:22:32,12
2708,337878,2024-03-10 09:52:01,user,либо отрывок с девушкой под дождём,2024-03-10 10:22:56,12
2709,337878,2024-03-10 09:52:01,user,Алисы,2024-03-10 10:24:01,12
2710,337878,2024-03-10 09:52:01,user,последняя её анимация крутая,2024-03-10 10:24:50,12
2712,337878,2024-03-10 09:52:01,user,что писать,2024-03-10 10:26:13,12
2713,337878,2024-03-10 09:52:01,user,"чтоб у всех было вдохновение на работу, поднимался скилл",2024-03-10 10:29:33,12
2714,337878,2024-03-10 09:52:01,user,можно свой шоурил после урока показать? я не могу текст добавить,2024-03-10 10:30:21,12
2715,337878,2024-03-10 09:52:01,user,какие цифры,2024-03-10 10:31:34,12
2716,337878,2024-03-10 09:52:01,user,Нет 2,2024-03-10 10:31:57,12
2718,337878,2024-03-10 09:52:01,user,Я первый не буду,2024-03-10 10:32:03,12
2725,337878,2024-03-10 09:52:01,user,Видно; 2024-03-10T10:40:28.772Z,2024-03-10 10:40:28,12
2726,337878,2024-03-10 09:52:01,user,вижно,2024-03-10 10:40:37,12
2728,337878,2024-03-10 09:52:01,user,а так видно,2024-03-10 10:41:45,12
2729,337878,2024-03-10 09:52:01,user,спасибо большое,2024-03-10 10:43:37,14
2730,337878,2024-03-10 09:52:01,user,де,2024-03-10 10:47:52,12
2731,337878,2024-03-10 09:52:01,user,ура сюрприз,2024-03-10 10:55:08,12
2735,337878,2024-03-10 09:52:01,user,я хочу роблок,2024-03-10 11:10:39,12
2736,337878,2024-03-10 09:52:01,user,я рисовать люблю,2024-03-10 11:11:59,12
2737,337878,2024-03-10 09:52:01,user,графический дизайн; 2024-03-10T11:14:50.322Z,2024-03-10 11:14:50,12
2738,337878,2024-03-10 09:52:01,user,рисование,2024-03-10 11:14:53,12
2739,337878,2024-03-10 09:52:01,user,цифровое,2024-03-10 11:14:58,12
2740,337878,2024-03-10 09:52:01,user,ураа,2024-03-10 11:22:25,12
2741,337878,2024-03-10 09:52:01,user,покапака; 2024-03-10T11:22:31.568Z,2024-03-10 11:22:31,20
2742,337910,2024-03-07 14:52:01,user,я нехочу выпускной:(,2024-03-07 15:04:42,12
2744,337910,2024-03-07 14:52:01,user,милаха,2024-03-07 15:06:23,14
2745,337910,2024-03-07 14:52:01,user,"один из вас мой напарник, а другой лживый ......; 2024-03-07T15:09:03.464Z",2024-03-07 15:09:03,16
2748,337910,2024-03-07 14:52:01,user,ни нядя,2024-03-07 15:15:52,12
2750,337910,2024-03-07 14:52:01,user,я ответила да,2024-03-07 15:19:08,12
2752,337910,2024-03-07 14:52:01,user,спасиба,2024-03-07 15:24:58,14
2754,337910,2024-03-07 14:52:01,user,БИДОН,2024-03-07 16:05:15,12
2755,337910,2024-03-07 14:52:01,user,АХАХПХАПХ,2024-03-07 16:08:58,13
2756,337910,2024-03-07 14:52:01,user,давайте секрет?,2024-03-07 16:13:17,12
2757,337910,2024-03-07 14:52:01,user,почему время так медленно идет,2024-03-07 16:17:46,12
2758,337910,2024-03-07 14:52:01,user,НЕЕЕЕЕЕЕЕЕЕЕТ,2024-03-07 16:44:51,12
2759,337910,2024-03-07 14:52:01,user,люблю вас,2024-03-07 16:47:10,14
2761,337966,2024-03-14 14:49:16,user,ок а мы доделаваем?,2024-03-14 14:55:16,12
2762,337966,2024-03-14 14:49:16,user,карты,2024-03-14 14:55:33,12
2765,337966,2024-03-14 14:49:16,user,yzv yzv,2024-03-14 14:59:16,15
2766,337966,2024-03-14 14:49:16,user,ням ням,2024-03-14 14:59:19,15
2771,337966,2024-03-14 14:49:16,user,Я уже всё полностью доделал!,2024-03-14 15:04:00,13
2773,337966,2024-03-14 14:49:16,user,"Вау, не опоздал, сегодня пойдёт снег + дождь!!",2024-03-14 15:04:57,12
2774,337966,2024-03-14 14:49:16,user,Ооо,2024-03-14 15:05:18,12
2775,337966,2024-03-14 14:49:16,user,Я не один такой!!!,2024-03-14 15:05:31,13
2776,337966,2024-03-14 14:49:16,user,АСМР от Миши!,2024-03-14 15:05:39,13
2777,337966,2024-03-14 14:49:16,user,Погнали!!,2024-03-14 15:05:44,13
2779,337966,2024-03-14 14:49:16,user,я тот самый чел который приходит за 3 часа,2024-03-14 15:05:49,12
2781,337966,2024-03-14 14:49:16,user,А я уже всё сделал!,2024-03-14 15:06:12,13
2782,337966,2024-03-14 14:49:16,user,Все каникулы на это убил!!!,2024-03-14 15:06:25,16
2783,337966,2024-03-14 14:49:16,user,у меня нос свистит😂,2024-03-14 15:06:25,15
2784,337966,2024-03-14 14:49:16,user,У меня каникулы уже в Грузии!,2024-03-14 15:06:40,13
2785,337966,2024-03-14 14:49:16,user,Хочу!,2024-03-14 15:06:53,13
2786,337966,2024-03-14 14:49:16,user,Ураааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааа,2024-03-14 15:06:59,15
2787,337966,2024-03-14 14:49:16,user,а вы можете потом помочь я знаю как в карту добовлять,2024-03-14 15:07:13,12
2788,337966,2024-03-14 14:49:16,user,а что на 32 уроке?,2024-03-14 15:07:41,12
2789,337966,2024-03-14 14:49:16,user,3+5,2024-03-14 15:07:52,12
2790,337966,2024-03-14 14:49:16,user,Чтоооооооооооооооо?????????????????????????????????????????77 Кааааааааааааааааааааааааааааааааааааааааааааааааак????????????????????????????????????????????????????????????,2024-03-14 15:08:31,15
2791,337966,2024-03-14 14:49:16,user,Я тож хочу!,2024-03-14 15:08:42,13
2792,337966,2024-03-14 14:49:16,user,Собакууууууууууууууу!!!!!!!!!!!!!!!!!!!!1,2024-03-14 15:09:01,13
2793,337966,2024-03-14 14:49:16,user,"А я вон, тараканов завожу!!!",2024-03-14 15:09:12,12
2794,337966,2024-03-14 14:49:16,user,Я доделал!,2024-03-14 15:09:32,13
2795,337966,2024-03-14 14:49:16,user,меня облили азиаты,2024-03-14 15:09:33,17
2796,337966,2024-03-14 14:49:16,user,давайте викторину,2024-03-14 15:10:14,12
2797,337966,2024-03-14 14:49:16,user,на кухню ее,2024-03-14 15:10:39,12
