ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка,label
411091,2024-03-03 06:38:14,user,"а дайте файл ваш, пжлст",2024-03-03 10:40:24,,Обсуждение кода
411091,2024-03-03 06:38:14,user,я хочу спать ),2024-03-03 10:42:01,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"Та всё уже, тяжко)",2024-03-03 10:46:36,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,утренний запал здоровья закончился к обэду),2024-03-03 10:46:48,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"Интеерсный факт, интерфейс Q.io полностью повторяет crm pyrus =D",2024-03-03 10:48:15,,Обсуждение кода
411091,2024-03-03 06:38:14,user,"А чё, проверку данных в карточках отдельными кейсами будем проверять?",2024-03-03 10:53:15,,Технические вопросы
411091,2024-03-03 06:38:14,user,"А когда он узнает что есть еще су-шеф, суши-шеф, вок-шеф...",2024-03-03 10:53:45,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,Наличие фотографии,2024-03-03 10:54:28,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,я думаю что надо каждую прогрнать отдельмными шагами,2024-03-03 10:54:44,,Токсичные сообщения
411091,2024-03-03 06:38:14,user,Я вон вообще через опу сделал =D,2024-03-03 10:55:51,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,требуемого,2024-03-03 11:03:45,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,проверку еще не видет ли она на фишинг,2024-03-03 11:04:35,,Технические вопросы
411091,2024-03-03 06:38:14,user,Неее стоп,2024-03-03 11:04:50,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,ну тут есть 3 стула: 1. Она может вести на соцсети но другого повора,2024-03-03 11:05:14,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,2. Она может вести вообще не на соцсети,2024-03-03 11:05:21,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"3. Она может вести на соцсети, но редиректиться на другое",2024-03-03 11:05:30,,Технические проблемы
411091,2024-03-03 06:38:14,user,"ааа, настолько лениво",2024-03-03 11:05:39,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"проверка наличия, проверка содержания",2024-03-03 11:07:38,,Технические вопросы
411091,2024-03-03 06:38:14,user,"да и всё, в проверке содержания, уже там понятно будет, что там содержиться",2024-03-03 11:07:51,,Вопросы о ходе обучения
411091,2024-03-03 06:38:14,user,"А может выгрузить файл, отдать преподавателю, и пускай преподаватель уже покажет?)",2024-03-03 11:20:49,,Недопонимание
411091,2024-03-03 06:38:14,user,вы сказали им что они редиски?,2024-03-03 11:30:44,,Вопросы о ходе обучения
411091,2024-03-03 06:38:14,user,"Верить тех.поду... ""брух""...",2024-03-03 11:31:03,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,это просто меня у них нет в ТП ),2024-03-03 11:31:15,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,я думаю что это у них kpi нету,2024-03-03 11:31:43,,Обсуждение кода
411091,2024-03-03 06:38:14,user,был бы kpi остались бы без зп),2024-03-03 11:31:57,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,РЖДшники),2024-03-03 11:32:06,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"Это не всего лишь Интернет. это ИНТЕРЕНТ!!!! Звонит ""существо с женским голосом"" орёт матом, что интернет не работает, на вопрос ""а свет дома есть?"" ответ ""ой"" и трубка валится",2024-03-03 11:33:55,,Технические проблемы
411091,2024-03-03 06:38:14,user,"знаю, свою работу в компании, я начинал как раз на должности Рук. ОТП)",2024-03-03 11:34:40,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,у меня была папка с фото из резюме соискателей ))),2024-03-03 11:34:51,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"Передача такая есть, не смешная",2024-03-03 11:35:05,,Технические проблемы
411091,2024-03-03 06:38:14,user,Маски шоу,2024-03-03 11:35:17,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,Нагиев там?,2024-03-03 11:35:22,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,я тоже не в курсе,2024-03-03 11:35:27,,Понимание
411091,2024-03-03 06:38:14,user,"самое клёвое, когда оруматом, орёт, а ты ему ""Алло, вас плохо слышно"". всё, минус мораль",2024-03-03 11:35:35,,Обсуждение кода
411091,2024-03-03 06:38:14,user,а у нас так директора посадили и маски шоу были ))),2024-03-03 11:35:57,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"а главное нерабочий свет, вода и газ дома, бьющая ключем канализация - это ""окэ""",2024-03-03 11:36:14,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,Именно так),2024-03-03 11:36:32,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,люди необразованы - что ждать?,2024-03-03 11:36:38,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"нет, тех под - обязательная",2024-03-03 11:36:54,,Вопросы о ходе обучения
411091,2024-03-03 06:38:14,user,"но, Угроза жизни - вполне статья",2024-03-03 11:36:59,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,"Время 3:00, сон, глубокий, ЗВОНОК ""Здрасте, вы [Имя]?! Я просто тестировщик, проверяю чтобы в форме сайта ваш актуальный телефон указан был""",2024-03-03 11:40:53,,Технические проблемы
411091,2024-03-03 06:38:14,user,в пешее  эротическое путешествие ),2024-03-03 11:41:22,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,ну вот кстати интересный вопрос. А если в таком случае человек тебя пошлёт и не даст положительный ответ. Тест считать фейлед или скипед? А может Блокед?,2024-03-03 11:41:59,,Вопросы о ходе обучения
411091,2024-03-03 06:38:14,user,дитэйлс,2024-03-03 11:49:13,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,потом будут,2024-03-03 11:51:44,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,вопросов ПОКА нет),2024-03-03 11:52:02,,Понимание
411091,2024-03-03 06:38:14,user,а вы посмотрели мои переделки?))),2024-03-03 11:52:28,,Вопросы о ходе обучения
411091,2024-03-03 06:38:14,user,да в тг,2024-03-03 11:52:47,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,вы мне поставили отлично,2024-03-03 11:52:59,,Понимание
411091,2024-03-03 06:38:14,user,я не обиделась,2024-03-03 11:53:02,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,*Укоризненный цокот*,2024-03-03 11:53:09,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,как было сказано ранее,2024-03-03 11:53:27,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,и вздох,2024-03-03 11:53:32,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,мы не обидились,2024-03-03 11:53:32,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,закатывает глаза,2024-03-03 11:53:43,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,отличнЕки,2024-03-03 11:54:01,,Неформальные нейтральные сообщения
411091,2024-03-03 06:38:14,user,пойдёмте адахнём шушуть - вихатной,2024-03-03 11:55:17,,Токсичные сообщения
411091,2024-03-03 06:38:14,user,"Спасибо, за лекцию! Спасибо за видео!",2024-03-03 11:55:21,,Комплименты
411091,2024-03-03 06:38:14,user,Хорошего выходного),2024-03-03 11:55:33,,Позитивные неформальные сообщения
411091,2024-03-03 06:38:14,user,спасибо; 2024-03-03T11:55:45.141Z,2024-03-03 11:55:45,,Комплименты
411091,2024-03-03 06:38:14,user,и мужа богатого!; 2024-03-03T11:56:01.386Z,2024-03-03 11:56:01,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,Всем волшебного настроения!!!,2024-03-25 16:57:44,,Приветствие
414935,2024-03-25 16:40:51,user,ptkt,2024-03-25 17:00:34,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,маскировка))),2024-03-25 17:00:40,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,зеленый.,2024-03-25 17:00:41,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,так задумано))),2024-03-25 17:01:00,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,Семинар только начался?,2024-03-25 17:03:03,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,"так-с, а где найти кнопочку ""Обсуждение"", где книжки лежат?",2024-03-25 17:03:08,,Недопонимание
414935,2024-03-25 16:40:51,user,в задачах,2024-03-25 17:03:18,,Технические вопросы
414935,2024-03-25 16:40:51,user,А ещё разбор дз до дедлайна это не есть хорошо; 2024-03-25T17:03:35.162Z,2024-03-25 17:03:35,,Технические проблемы
414935,2024-03-25 16:40:51,user,не слушайте не кого,2024-03-25 17:04:27,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"подскажите, есть ли уже ТГ группа? если да, дайте ссыль плиз",2024-03-25 17:05:30,,Недопонимание
414935,2024-03-25 16:40:51,user,N это температура?,2024-03-25 17:06:03,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"прошу прощения, отвлекли. прослушал",2024-03-25 17:06:21,,Комплименты
414935,2024-03-25 16:40:51,user,всё  понял),2024-03-25 17:06:49,,Понимание
414935,2024-03-25 16:40:51,user,сколько дней,2024-03-25 17:07:50,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,сколько дней смотрим,2024-03-25 17:07:50,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,количество дней,2024-03-25 17:07:52,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,введите число,2024-03-25 17:07:54,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,диапазон,2024-03-25 17:08:14,,Технические вопросы
414935,2024-03-25 16:40:51,user,здравствуйте а что за программа где вы работаете?; 2024-03-25T17:08:20.548Z,2024-03-25 17:08:20,,Недопонимание
414935,2024-03-25 16:40:51,user,или список,2024-03-25 17:08:22,,Технические вопросы
414935,2024-03-25 16:40:51,user,создаем массив из рандом,2024-03-25 17:09:14,,Технические вопросы
414935,2024-03-25 16:40:51,user,создать список по количеству дней и заполнить его; 2024-03-25T17:09:20.489Z,2024-03-25 17:09:20,,Технические вопросы
414935,2024-03-25 16:40:51,user,тогда потом идет цикл на N вводов температур?,2024-03-25 17:09:24,,Технические вопросы
414935,2024-03-25 16:40:51,user,вводим счётчик дней подряд,2024-03-25 17:09:37,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,можно без массива,2024-03-25 17:09:46,,Технические вопросы
414935,2024-03-25 16:40:51,user,Микро выключите,2024-03-25 17:10:09,,Технические проблемы
414935,2024-03-25 16:40:51,user,просто сравниваем два значения,2024-03-25 17:10:10,,Технические вопросы
414935,2024-03-25 16:40:51,user,У кого-то шум,2024-03-25 17:10:25,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,выключите микрофон кто не участвует,2024-03-25 17:10:39,,Технические проблемы
414935,2024-03-25 16:40:51,user,"мы же массивы еще ""не знаем"" или я ошибаюсь?",2024-03-25 17:10:46,,Недопонимание
414935,2024-03-25 16:40:51,user,hfyljv,2024-03-25 17:11:07,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,counter - счетчик и max_counter для сравнения,2024-03-25 17:11:12,,Обсуждение кода
414935,2024-03-25 16:40:51,user,есть же рандом,2024-03-25 17:11:19,,Технические вопросы
414935,2024-03-25 16:40:51,user,в цикле запрашивать,2024-03-25 17:11:20,,Технические вопросы
414935,2024-03-25 16:40:51,user,цикл на input,2024-03-25 17:11:23,,Технические вопросы
414935,2024-03-25 16:40:51,user,Микрофон выключите алё,2024-03-25 17:12:15,,Технические проблемы
414935,2024-03-25 16:40:51,user,Алексей выключите микрофон,2024-03-25 17:12:17,,Технические проблемы
414935,2024-03-25 16:40:51,user,Коллеги,2024-03-25 17:12:18,,Комплименты
414935,2024-03-25 16:40:51,user,Алексей Переяслов выруби микрофон плиз,2024-03-25 17:12:19,,Обсуждение кода
414935,2024-03-25 16:40:51,user,FOR I IN RANGE,2024-03-25 17:12:22,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,больше нуля или нет,2024-03-25 17:12:58,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,среднесуточную температуру,2024-03-25 17:12:58,,Флуд
414935,2024-03-25 16:40:51,user,if > 0 count +=1,2024-03-25 17:13:07,,Обсуждение кода
414935,2024-03-25 16:40:51,user,int(input()) в цикле,2024-03-25 17:13:18,,Технические вопросы
414935,2024-03-25 16:40:51,user,else count = 0,2024-03-25 17:14:13,,Технические вопросы
414935,2024-03-25 16:40:51,user,а при ренж до day он будет включать последний день?,2024-03-25 17:14:18,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,"нет, кажется. поэтому +1",2024-03-25 17:14:37,,Понимание
414935,2024-03-25 16:40:51,user,если нет счетчик сбросить,2024-03-25 17:14:59,,Технические проблемы
414935,2024-03-25 16:40:51,user,1 будет счетчик,2024-03-25 17:15:20,,Технические вопросы
414935,2024-03-25 16:40:51,user,а не 0,2024-03-25 17:15:22,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,а функцию counter мы проходили в 1 лекции? или во торой?,2024-03-25 17:15:55,,Недопонимание
414935,2024-03-25 16:40:51,user,это переменная,2024-03-25 17:16:07,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"Это не функция, это просто переменная",2024-03-25 17:16:12,,Технические проблемы
414935,2024-03-25 16:40:51,user,"аа, все пон",2024-03-25 17:16:20,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,тогда если нет то перейти к следующему дню просто?,2024-03-25 17:17:37,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,Так там же среднедневная,2024-03-25 17:18:01,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"Только подключился, есть текст задачи, которую решаем?",2024-03-25 17:18:42,,Недопонимание
414935,2024-03-25 16:40:51,user,перезаписываем,2024-03-25 17:19:12,,Технические проблемы
414935,2024-03-25 16:40:51,user,сохраняется макс коунтер,2024-03-25 17:22:58,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"temp_days = [20,30,0,9,2,6,0,19]
count=0
for N in range (len(temp_days)):
    if temp_days[N]>0:
        count+=1
    elif temp_days[N]<=0:
        max=count
        count=0
print(max)",2024-03-25 17:23:02,,Обсуждение кода
414935,2024-03-25 16:40:51,user,Влючите свою IDE?,2024-03-25 17:23:54,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"Ошибка произойдёт если последовательность
заканчивается на положительную температуру
и при этом количество дней максимально.
Пример: [-3,1,2,3,-3,1,2,3,4]
ответ должен быть 4, а будет 3",2024-03-25 17:26:54,,Обсуждение кода
414935,2024-03-25 16:40:51,user,у тебя 4 положительных,2024-03-25 17:27:18,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,Код скинете,2024-03-25 17:27:22,,Недопонимание
414935,2024-03-25 16:40:51,user,"ладно, промах",2024-03-25 17:27:54,,Понимание
414935,2024-03-25 16:40:51,user,Задачу в чат,2024-03-25 17:28:30,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,тоже циклом перебрать,2024-03-25 17:29:32,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,2 переменные,2024-03-25 17:29:33,,Технические вопросы
414935,2024-03-25 16:40:51,user,число арбузов,2024-03-25 17:29:46,,Флуд
414935,2024-03-25 16:40:51,user,"sp = [int(input()) for _ in range(int(input()))]
print(max(sp), min(sp))",2024-03-25 17:30:00,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"дать 2 переменных (teshin, sebe) и сравнивать больше или меньше",2024-03-25 17:30:04,,Недопонимание
414935,2024-03-25 16:40:51,user,такой не у всех был((,2024-03-25 17:30:41,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,сравнивать между собой,2024-03-25 17:30:49,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,а с чем сравнивать первое число?,2024-03-25 17:31:21,,Недопонимание
414935,2024-03-25 16:40:51,user,хоть с чем,2024-03-25 17:31:37,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,вторым циклом,2024-03-25 17:32:15,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,может добавить еще одно число с которым сравнивать все остальные?,2024-03-25 17:32:44,,Недопонимание
414935,2024-03-25 16:40:51,user,"Так тёще же не самый легкий, а второй по весу",2024-03-25 17:33:22,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,в форе можно сранивать с мин и макс берем с первого арбуза,2024-03-25 17:33:26,,Обсуждение кода
414935,2024-03-25 16:40:51,user,Мин и макс записываем два арбуза,2024-03-25 17:33:45,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"если такой логикой решать, тогда для мин нужно очень большое число задать",2024-03-25 17:34:16,,Технические вопросы
414935,2024-03-25 16:40:51,user,запоминаем в мине или максе,2024-03-25 17:34:20,,Технические вопросы
414935,2024-03-25 16:40:51,user,сравниваем между собой и потом следующий арбуз сравниваем остальные,2024-03-25 17:34:20,,Технические вопросы
414935,2024-03-25 16:40:51,user,нужно каждый арбуз сравнивать сначала с миимальным а потом с максимальным,2024-03-25 17:34:53,,Флуд
414935,2024-03-25 16:40:51,user,"a = 1 
b = 8 
c = 3
d = 2 
max = a 
if b > max: = b
if c > max: = c 
if d > max: = d
if e > max: = e
print(max)

так ?; 2024-03-25T17:35:53.210Z",2024-03-25 17:35:53,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"в минимальный записывать понятно, а почему на максимальный записывать вес первого арбуза?",2024-03-25 17:36:01,,Недопонимание
414935,2024-03-25 16:40:51,user,проверяем на мин и макс,2024-03-25 17:37:02,,Технические вопросы
414935,2024-03-25 16:40:51,user,потому что надо что-то существующее записать; 2024-03-25T17:37:29.511Z,2024-03-25 17:37:29,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,а если первый будет самый большой,2024-03-25 17:37:36,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,"а насколько тут много людей с опытом программирования (html, css не в счет, простите фронтендеры)?",2024-03-25 17:44:02,,Недопонимание
414935,2024-03-25 16:40:51,user,нет вообще,2024-03-25 17:44:17,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"интересно. сложилось иное впечатление (хорошее, если что)",2024-03-25 17:45:28,,Технические вопросы
414935,2024-03-25 16:40:51,user,Можно сразу перед циклом обе переменные сделать равно int(input()),2024-03-25 17:46:06,,Технические вопросы
414935,2024-03-25 16:40:51,user,"m1 = int(input())
m2 = m1
for _ in range(n-1):",2024-03-25 17:46:35,,Обсуждение кода
414935,2024-03-25 16:40:51,user,отключите микрофон пожалуйста,2024-03-25 17:47:15,,Технические проблемы
414935,2024-03-25 16:40:51,user,а ее обязательно прерывать?,2024-03-25 17:47:43,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,напиши сбрось в чат,2024-03-25 17:48:57,,Технические проблемы
414935,2024-03-25 16:40:51,user,min_num = max_num = int(input()),2024-03-25 17:49:25,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"n = int(input(""Введите количество арбузов: ""))
masses = []

for i in range(n):
    mass = float(input(f""Введите массу арбуза {i + 1}: ""))
    masses.append(mass)

min_mass = min(masses)
max_mass = max(masses)

print(f""Самый легкий арбуз: {min_mass}"")
print(f""Самый тяжелый арбуз: {max_mass}"")",2024-03-25 17:49:25,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"мы же можем не использовать continue и код будет работать, верно же? просто будет каждый цикл проверяться условие if == 0",2024-03-25 17:50:09,,Недопонимание
414935,2024-03-25 16:40:51,user,самый легкий вроде)),2024-03-25 17:50:31,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"Пример:
Input: 5 -> 5 1 6 5 9
Output: 1 9",2024-03-25 17:50:45,,Обсуждение кода
414935,2024-03-25 16:40:51,user,полегче и потяжелее — это литература.,2024-03-25 17:50:51,,Мнение о мероприятии
414935,2024-03-25 16:40:51,user,код отправьте пожалуйста в чат,2024-03-25 17:51:38,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"n = int(input(""Введите число арбузов: ""))
arr = [int(input()) for _ in range(n)]
print(""Мой арбуз весит: "", max(arr))
print(""Арбуз для тёщи весит: "", min(arr))",2024-03-25 17:51:43,,Обсуждение кода
414935,2024-03-25 16:40:51,user,я не смотрел еще(,2024-03-25 17:52:33,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,только тут нет же списка,2024-03-25 17:52:38,,Технические вопросы
414935,2024-03-25 16:40:51,user,print(len(set(sp))),2024-03-25 17:53:54,,Обсуждение кода
414935,2024-03-25 16:40:51,user,переводим в множества,2024-03-25 17:54:45,,Технические вопросы
414935,2024-03-25 16:40:51,user,и все....,2024-03-25 17:54:48,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,зала,2024-03-25 17:54:58,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,мы не в группах уже?,2024-03-25 17:57:11,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,"я могу, есть решение. Или кто то хочет попробовать?",2024-03-25 17:57:33,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,кто у нас решал сбрасывайте код,2024-03-25 18:00:43,,Недопонимание
414935,2024-03-25 16:40:51,user,"list_1 = [1, 1, 2, 0, -1, 3, 4, 4]
print(len(set(list_1))); 2024-03-25T18:00:55.943Z",2024-03-25 18:00:55,,Технические вопросы
414935,2024-03-25 16:40:51,user,"numbers = [1, 1, 2, 0, -1, 3, 4, 4]
unique_numbers = set(numbers)
count_unique = len(unique_numbers)

print(f""Количество различных чисел в списке: {count_unique}""); 2024-03-25T18:00:55.373Z",2024-03-25 18:00:55,,Технические вопросы
414935,2024-03-25 16:40:51,user,"input_list = [1, 1, 2, 0, -1, 3, 4, 4]
unique_numbers = set(input_list)
count_unique_numbers = len(unique_numbers)
print(""Количество различных чисел:"", count_unique_numbers)",2024-03-25 18:01:08,,Обсуждение кода
414935,2024-03-25 16:40:51,user,Ну в условии задачи не написано выводить сами различные (уникальные) числа поэтому я вывел только их количество))),2024-03-25 18:03:39,,Недопонимание
414935,2024-03-25 16:40:51,user,"В целом да. Я просто увлекся этими списками, и старался все возможные функции включать",2024-03-25 18:04:17,,Технические вопросы
414935,2024-03-25 16:40:51,user,И подменой типа было бы быстрее нежели перебором for. Просто для практики использовал,2024-03-25 18:05:03,,Недопонимание
414935,2024-03-25 16:40:51,user,"Никита, я оказывается пропустила строку с пустым списком у себя в коде, поэтому не получалось. Благодарю Вас))",2024-03-25 18:05:19,,Технические вопросы
414935,2024-03-25 16:40:51,user,как всех вернуть?,2024-03-25 18:05:30,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,золотой рыбки нет,2024-03-25 18:05:43,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"spisok = [1,2,7,1,0]
spisok=set(spisok)
print(len(spisok)); 2024-03-25T18:06:01.265Z",2024-03-25 18:06:01,,Технические проблемы
414935,2024-03-25 16:40:51,user,новая задача?,2024-03-25 18:06:14,,Недопонимание
414935,2024-03-25 16:40:51,user,"нет, все та же",2024-03-25 18:06:26,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,аа ок)),2024-03-25 18:06:32,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"вот еще решение))
from collections import Counter
print(len(Counter(sp)))",2024-03-25 18:08:06,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"numbers = [1, 1, 2, 0, -1, 3, 4, 4]

# Преобразуем список в множество, чтобы получить только уникальные значения
unique_numbers = set(numbers)

# Вывод количества уникальных чисел
print(""Количество различных чисел в списке:"", len(unique_numbers))",2024-03-25 18:08:17,,Технические вопросы
414935,2024-03-25 16:40:51,user,len(mnojestvo),2024-03-25 18:08:18,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"a = {}
for i  in list:
  a.add(i)",2024-03-25 18:08:38,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"n = [1, 1, 2, 0, -1, 3, 4, 4]
arr = [n[0]]
for i in range(1, len(n)):
    if n[i] not in arr:
        arr.append(n[i])
print(len(arr))",2024-03-25 18:08:46,,Технические вопросы
414935,2024-03-25 16:40:51,user,"Роман, можете код скинуть?; 2024-03-25T18:10:42.179Z",2024-03-25 18:10:42,,Недопонимание
414935,2024-03-25 16:40:51,user,код в чат ))),2024-03-25 18:10:43,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,пожалуйста))),2024-03-25 18:11:03,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,"list_num = [1, 1, 2, 0, -1, 3, 4, 4]
set_num = set()
for i in list_num:
    set_num.add(i)
print(*set_num)
print(len(set_num))",2024-03-25 18:11:06,,Обсуждение кода
414935,2024-03-25 16:40:51,user,"list1 = [1, 1, 2, 0, -1, 3, 4, 4, 4, 7, 1]
Num = set(list1)
print(len(Num))",2024-03-25 18:11:09,,Технические вопросы
414935,2024-03-25 16:40:51,user,"n = [1, 1, 2, 0, -1, 3, 4, 4]
dct = dict()
for el in n:
    dct.setdefault(el, 0)
    dct[el] += 1
print(len(dct))",2024-03-25 18:11:24,,Технические вопросы
414935,2024-03-25 16:40:51,user,есть решение)),2024-03-25 18:16:07,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,рандом такой рандом,2024-03-25 18:16:14,,Технические вопросы
414935,2024-03-25 16:40:51,user,"Роман, давайте вместе решать))",2024-03-25 18:16:46,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,вы помните?)),2024-03-25 18:17:04,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,а я всегда через Ctrl+U Ctrl+C)),2024-03-25 18:19:46,,Технические вопросы
414935,2024-03-25 16:40:51,user,in range(k),2024-03-25 18:26:50,,Технические вопросы
414935,2024-03-25 16:40:51,user,"list_num = [1, 2, 3, 4, 5]
k = 3
for i in range(k):
    dell = list_num.pop(0)
    list_num.insert(len(list_num), dell)
print(list_num)",2024-03-25 18:28:52,,Обсуждение кода
414935,2024-03-25 16:40:51,user,по моему коду верно выходит по условию,2024-03-25 18:31:41,,Технические вопросы
414935,2024-03-25 16:40:51,user,"list = [1, 2, 3, 4, 5]
k = 3
if k > len(list):
    k = k % len(list)
print(list[-k:] + list[:-k])",2024-03-25 18:32:57,,Технические вопросы
414935,2024-03-25 16:40:51,user,"n = [1, 2, 3, 4, 5]
k = 3
arr = []
for i in range(len(n)):
    arr.append(n[(i + 3) % len(n)])
print(arr); 2024-03-25T18:33:03.034Z",2024-03-25 18:33:03,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,а если раз 20 сдвинуть?),2024-03-25 18:33:49,,Вопросы о ходе обучения
414935,2024-03-25 16:40:51,user,"yt ,eltn hf,jnfnm c 7 'ktvtynfvb",2024-03-25 18:34:05,,Флуд
414935,2024-03-25 16:40:51,user,не будет работать с 7 элементами,2024-03-25 18:34:18,,Технические проблемы
414935,2024-03-25 16:40:51,user,там же 5 элементов,2024-03-25 18:35:54,,Неформальные нейтральные сообщения
414935,2024-03-25 16:40:51,user,го го го,2024-03-25 18:36:00,,Флуд
